bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,receiptId,rec_createDate,rec_ScannedDate,rec_finishedDate,rec_modifyDate,pointsAwardedDate,purchaseDate,receipt_ids
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,2.0,FINISHED,1.00,5ff4ce33c3d63511e2a484b6,5ff4ce550a7214ada10005db,1970-01-01 00:26:49.879125000,1970-01-01 00:26:49.879125000,1970-01-01 00:26:49.879131000,1970-01-01 00:26:49.879131000,1970-01-01 00:26:49.879126000,1970-01-01 00:26:49.792725000,72
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,29.00,5ff4ce3dc3d63511e2a484dc,5ff4ce430a720f05230005c9,1970-01-01 00:26:49.879107000,1970-01-01 00:26:49.879107000,1970-01-01 00:26:49.879107000,1970-01-01 00:26:49.879112000,1970-01-01 00:26:49.879107000,1970-01-01 00:26:49.804800000,73
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,9.99,5ff47392c3d63511e2a47881,5ff473d40a7214ada10005c9,1970-01-01 00:26:49.855956000,1970-01-01 00:26:49.855956000,1970-01-01 00:26:49.855957000,1970-01-01 00:26:49.855957000,1970-01-01 00:26:49.855957000,1970-01-01 00:26:49.855956000,74
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.00,5ff4ce68c1e2d0121a9b3022,5ff4ce690a7214ada10005e2,1970-01-01 00:26:49.879145000,1970-01-01 00:26:49.879145000,,1970-01-01 00:26:49.879147000,1970-01-01 00:26:49.879146000,1970-01-01 00:26:49.792744000,75
,,250.0,5.0,FINISHED,49.95,5ff47392c3d63511e2a47881,5ff473f60a7214ada10005ce,1970-01-01 00:26:49.855990000,1970-01-01 00:26:49.855990000,1970-01-01 00:26:49.855991000,1970-01-01 00:26:49.855991000,1970-01-01 00:26:49.855991000,1970-01-01 00:26:49.394400000,76
5.0,All-receipts receipt bonus,305.0,1.0,FINISHED,9.99,5ff47392c3d63511e2a47881,5ff473cf0a7214ada10005c8,1970-01-01 00:26:49.855951000,1970-01-01 00:26:49.855951000,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.769551000,77
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",9449.8,11.0,FINISHED,291.00,5fa5ad376a26f611e71ab5ef,5fa5ad370a720f05ef000089,1970-01-01 00:26:44.693303000,1970-01-01 00:26:44.693303000,1970-01-01 00:26:49.880020000,1970-01-01 00:26:49.880020000,1970-01-01 00:26:49.880020000,1970-01-01 00:26:44.606903000,78
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FLAGGED,1.00,5ff4ce65c3d63511e2a4853b,5ff4ce650a7214ada10005e1,1970-01-01 00:26:49.879141000,1970-01-01 00:26:49.879141000,,1970-01-01 00:26:49.879142000,1970-01-01 00:26:49.879142000,1970-01-01 00:26:49.792741000,79
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff473e40a7214ada10005cc,1970-01-01 00:26:49.855972000,1970-01-01 00:26:49.855972000,1970-01-01 00:26:49.855973000,1970-01-01 00:26:49.855973000,1970-01-01 00:26:49.855973000,1970-01-01 00:26:49.769572000,80
,,,0.0,FLAGGED,0.00,5ff4ce3cc1e2d0121a9b2fba,5ff4ce3c0a720f05230005c4,1970-01-01 00:26:49.879100000,1970-01-01 00:26:49.879100000,,1970-01-01 00:26:49.879100000,,,81
5.0,All-receipts receipt bonus,55.0,1.0,FINISHED,0.99,5ff47392c3d63511e2a47881,5ff473d00a720f05230005bb,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.855952000,1970-01-01 00:26:49.855952000,82
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff47392c3d63511e2a47881,5ff473b20a720f05230005b7,1970-01-01 00:26:49.855922000,1970-01-01 00:26:49.855922000,1970-01-01 00:26:49.855923000,1970-01-01 00:26:49.855923000,1970-01-01 00:26:49.855923000,1970-01-01 00:26:48.876000000,83
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,5ff47392c3d63511e2a47881,5ff473ad0a7214ada10005c3,1970-01-01 00:26:49.855917000,1970-01-01 00:26:49.855917000,1970-01-01 00:26:49.855917000,1970-01-01 00:26:49.855917000,1970-01-01 00:26:49.855917000,1970-01-01 00:26:49.769517000,84
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,1.00,5ff4ce33c3d63511e2a484b6,5ff4ce640a7214ada10005e0,1970-01-01 00:26:49.879140000,1970-01-01 00:26:49.879140000,1970-01-01 00:26:49.879140000,1970-01-01 00:26:49.879140000,1970-01-01 00:26:49.879140000,1970-01-01 00:26:52.557540000,85
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,2.0,FINISHED,29.00,5ff4ce3dc3d63511e2a484dc,5ff4ce3f0a720f05230005c6,1970-01-01 00:26:49.879103000,1970-01-01 00:26:49.879103000,1970-01-01 00:26:49.879104000,1970-01-01 00:26:49.879108000,1970-01-01 00:26:49.879104000,1970-01-01 00:26:49.804800000,86
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,2.0,FINISHED,1.00,5ff4ce33c3d63511e2a484b6,5ff4ce4e0a7214ada10005da,1970-01-01 00:26:49.879118000,1970-01-01 00:26:49.879118000,1970-01-01 00:26:49.879124000,1970-01-01 00:26:49.879124000,1970-01-01 00:26:49.879118000,1970-01-01 00:26:49.792718000,87
,,91.2,4.0,FINISHED,18.20,5ff47392c3d63511e2a47881,5ff473bc0a720f05230005b8,1970-01-01 00:26:49.855932000,1970-01-01 00:26:49.855932000,1970-01-01 00:26:49.855933000,1970-01-01 00:26:49.855933000,1970-01-01 00:26:49.855933000,1970-01-01 00:26:49.769532000,88
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,2.0,FINISHED,34.96,5fbc35711d967d1222cbfefc,5ff4a80e0a720f05230005c2,1970-01-01 00:26:49.869326000,1970-01-01 00:26:49.869326000,1970-01-01 00:26:49.869329000,1970-01-01 00:26:49.869329000,1970-01-01 00:26:49.869329000,1970-01-01 00:26:49.286400000,89
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,5ff5d15aeb7c7d12096d91a2,5ff5d1da0a7214ada10005f8,1970-01-01 00:26:49.945562000,1970-01-01 00:26:49.945562000,1970-01-01 00:26:49.945563000,1970-01-01 00:26:49.945563000,1970-01-01 00:26:49.945563000,1970-01-01 00:26:48.563162000,90
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",825.0,5.0,FINISHED,25.00,5ff5d15aeb7c7d12096d91a2,5ff5d1d40a7214ada10005f4,1970-01-01 00:26:49.945556000,1970-01-01 00:26:49.945556000,1970-01-01 00:26:49.945557000,1970-01-01 00:26:49.945557000,1970-01-01 00:26:49.945557000,1970-01-01 00:26:49.945556000,91
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff5d1a00a7214ada10005ed,1970-01-01 00:26:49.945504000,1970-01-01 00:26:49.945504000,1970-01-01 00:26:49.945505000,1970-01-01 00:26:49.945505000,1970-01-01 00:26:49.945505000,1970-01-01 00:26:49.859104000,92
,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,5ff5ecb90a7214ada10005f9,1970-01-01 00:26:49.952440000,1970-01-01 00:26:49.952440000,,1970-01-01 00:26:49.952440000,,,0
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,5ff5d15aeb7c7d12096d91a2,5ff5d1e20a720f05230005da,1970-01-01 00:26:49.945570000,1970-01-01 00:26:49.945570000,1970-01-01 00:26:49.945571000,1970-01-01 00:26:49.945571000,1970-01-01 00:26:49.945571000,1970-01-01 00:26:49.859170000,93
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1e10a720f05230005d9,1970-01-01 00:26:49.945569000,1970-01-01 00:26:49.945569000,1970-01-01 00:26:49.945569000,1970-01-01 00:26:49.945569000,1970-01-01 00:26:49.945569000,1970-01-01 00:26:48.962400000,94
5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff5d15aeb7c7d12096d91a2,5ff5d1fd0a720f05230005de,1970-01-01 00:26:49.945597000,1970-01-01 00:26:49.945597000,1970-01-01 00:26:49.945598000,1970-01-01 00:26:49.945598000,1970-01-01 00:26:49.945598000,1970-01-01 00:26:49.859197000,95
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.00,5ff5d15aeb7c7d12096d91a2,5ff5d1d80a7214ada10005f6,1970-01-01 00:26:49.945560000,1970-01-01 00:26:49.945560000,1970-01-01 00:26:49.945560000,1970-01-01 00:26:49.945560000,1970-01-01 00:26:49.945560000,1970-01-01 00:26:49.653600000,96
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff5d19d0a7214ada10005ec,1970-01-01 00:26:49.945501000,1970-01-01 00:26:49.945501000,1970-01-01 00:26:49.945502000,1970-01-01 00:26:49.945502000,1970-01-01 00:26:49.945502000,1970-01-01 00:26:49.859101000,97
5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.20,5ff5d15aeb7c7d12096d91a2,5ff5d1f20a720f05230005db,1970-01-01 00:26:49.945586000,1970-01-01 00:26:49.945586000,1970-01-01 00:26:49.945587000,1970-01-01 00:26:49.945587000,1970-01-01 00:26:49.945587000,1970-01-01 00:26:49.859186000,98
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,5ff5d15aeb7c7d12096d91a2,5ff5d1dc0a720f05230005d6,1970-01-01 00:26:49.945564000,1970-01-01 00:26:49.945564000,1970-01-01 00:26:49.945564000,1970-01-01 00:26:49.945564000,1970-01-01 00:26:49.945564000,1970-01-01 00:26:49.859164000,99
,,250.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1dd0a720f05230005d7,1970-01-01 00:26:49.945565000,1970-01-01 00:26:49.945565000,1970-01-01 00:26:49.945566000,1970-01-01 00:26:49.945566000,1970-01-01 00:26:49.945566000,1970-01-01 00:26:49.653600000,100
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755.0,1.0,FINISHED,1.00,5ff5d1a38f142f11dd1886ba,5ff5d1a30a7214ada10005ef,1970-01-01 00:26:49.945507000,1970-01-01 00:26:49.945507000,1970-01-01 00:26:49.945508000,1970-01-01 00:26:49.945508000,1970-01-01 00:26:49.945508000,1970-01-01 00:26:49.859107000,101
5.0,All-receipts receipt bonus,305.0,4.0,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,5ff5d20c0a720f05230005e3,1970-01-01 00:26:49.945612000,1970-01-01 00:26:49.945612000,1970-01-01 00:26:49.945613000,1970-01-01 00:26:49.945613000,1970-01-01 00:26:49.945613000,1970-01-01 00:26:49.859212000,102
27.0,COMPLETE_PARTNER_RECEIPT,350.6,4.0,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,5ff5d1fa0a720f05230005dd,1970-01-01 00:26:49.945594000,1970-01-01 00:26:49.945594000,1970-01-01 00:26:49.945594000,1970-01-01 00:26:49.945594000,1970-01-01 00:26:49.945594000,1970-01-01 00:26:49.859194000,103
,,125.0,5.0,FINISHED,25.00,5ff5d15aeb7c7d12096d91a2,5ff5d1d80a7214ada10005f7,1970-01-01 00:26:49.945560000,1970-01-01 00:26:49.945560000,1970-01-01 00:26:49.945561000,1970-01-01 00:26:49.945561000,1970-01-01 00:26:49.945561000,1970-01-01 00:26:49.480800000,104
5.0,All-receipts receipt bonus,305.0,10.0,FINISHED,10.00,5ff5d15aeb7c7d12096d91a2,5ff5d1f40a720f05230005dc,1970-01-01 00:26:49.945588000,1970-01-01 00:26:49.945588000,1970-01-01 00:26:49.945589000,1970-01-01 00:26:49.945589000,1970-01-01 00:26:49.945589000,1970-01-01 00:26:48.595200000,105
,,50.0,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e0,1970-01-01 00:26:49.945606000,1970-01-01 00:26:49.945606000,1970-01-01 00:26:49.945606000,1970-01-01 00:26:49.945606000,1970-01-01 00:26:49.945606000,1970-01-01 00:26:49.859206000,106
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",793.1,16.0,FINISHED,52.12,5ff616a68f142f11dd189163,5ff618e30a7214ada10005fa,1970-01-01 00:26:49.963747000,1970-01-01 00:26:49.963747000,1970-01-01 00:26:49.963782000,1970-01-01 00:26:49.963785000,1970-01-01 00:26:49.963782000,1970-01-01 00:26:49.891200000,107
45.0,COMPLETE_PARTNER_RECEIPT,100.0,1.0,FINISHED,0.99,5ff5d15aeb7c7d12096d91a2,5ff5d2060a720f05230005e1,1970-01-01 00:26:49.945606000,1970-01-01 00:26:49.945606000,1970-01-01 00:26:49.945607000,1970-01-01 00:26:49.945607000,1970-01-01 00:26:49.945607000,1970-01-01 00:26:49.945606000,108
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1df0a720f05230005d8,1970-01-01 00:26:49.945567000,1970-01-01 00:26:49.945567000,1970-01-01 00:26:49.945568000,1970-01-01 00:26:49.945568000,1970-01-01 00:26:49.945568000,1970-01-01 00:26:49.653600000,109
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff5d1990a7214ada10005ea,1970-01-01 00:26:49.945497000,1970-01-01 00:26:49.945497000,1970-01-01 00:26:49.945498000,1970-01-01 00:26:49.945498000,1970-01-01 00:26:49.945498000,1970-01-01 00:26:48.822297000,110
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1800.0,1.0,FINISHED,10.00,5ff5d1d08f142f11dd18884c,5ff5d1d00a7214ada10005f2,1970-01-01 00:26:49.945552000,1970-01-01 00:26:49.945552000,1970-01-01 00:26:49.945553000,1970-01-01 00:26:49.945553000,1970-01-01 00:26:49.945553000,1970-01-01 00:26:49.945552000,111
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",200.0,1.0,FINISHED,10.00,5ff5d15aeb7c7d12096d91a2,5ff5d1d60a7214ada10005f5,1970-01-01 00:26:49.945558000,1970-01-01 00:26:49.945558000,1970-01-01 00:26:49.945558000,1970-01-01 00:26:49.945558000,1970-01-01 00:26:49.945558000,1970-01-01 00:26:49.859158000,112
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff5d1940a7214ada10005e9,1970-01-01 00:26:49.945492000,1970-01-01 00:26:49.945492000,1970-01-01 00:26:49.945496000,1970-01-01 00:26:49.945496000,1970-01-01 00:26:49.945496000,1970-01-01 00:26:48.822292000,113
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d2030a720f05230005df,1970-01-01 00:26:49.945603000,1970-01-01 00:26:49.945603000,1970-01-01 00:26:49.945603000,1970-01-01 00:26:49.945603000,1970-01-01 00:26:49.945603000,1970-01-01 00:26:49.945603000,114
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff5d1a10a7214ada10005ee,1970-01-01 00:26:49.945505000,1970-01-01 00:26:49.945505000,1970-01-01 00:26:49.945506000,1970-01-01 00:26:49.945506000,1970-01-01 00:26:49.945506000,1970-01-01 00:26:49.859105000,115
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.00,5ff5d19b8f142f11dd188696,5ff5d19c0a7214ada10005eb,1970-01-01 00:26:49.945500000,1970-01-01 00:26:49.945500000,1970-01-01 00:26:49.945500000,1970-01-01 00:26:49.945500000,1970-01-01 00:26:49.945500000,1970-01-01 00:26:49.859100000,116
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,5ff5d1cb0a7214ada10005f0,1970-01-01 00:26:49.945547000,1970-01-01 00:26:49.945547000,1970-01-01 00:26:49.945548000,1970-01-01 00:26:49.945548000,1970-01-01 00:26:49.945548000,1970-01-01 00:26:49.480800000,117
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,5ff5d20b0a720f05230005e2,1970-01-01 00:26:49.945611000,1970-01-01 00:26:49.945611000,1970-01-01 00:26:49.945611000,1970-01-01 00:26:49.945611000,1970-01-01 00:26:49.945611000,1970-01-01 00:26:49.945611000,118
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,6.0,FINISHED,29.00,5ff73be5eb7c7d31ca8a45a7,5ff73be50a720f0523000608,1970-01-01 00:26:50.038245000,1970-01-01 00:26:50.038245000,1970-01-01 00:26:50.038245000,1970-01-01 00:26:50.038250000,1970-01-01 00:26:50.038245000,1970-01-01 00:26:49.977600000,119
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3250.0,3.0,FINISHED,23.00,5ff79464b3348b11c933738b,5ff7946f0a720f052300063c,1970-01-01 00:26:49.866511000,1970-01-01 00:26:49.866511000,1970-01-01 00:26:50.039315000,1970-01-01 00:26:50.060917000,1970-01-01 00:26:50.039315000,1970-01-01 00:26:49.848000000,120
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,4.0,FINISHED,25.00,5ff7268eeb7c7d12096da2a9,5ff726910a720f05230005f1,1970-01-01 00:26:50.032785000,1970-01-01 00:26:50.032785000,1970-01-01 00:26:50.032785000,1970-01-01 00:26:50.032790000,1970-01-01 00:26:50.032785000,1970-01-01 00:26:49.977600000,121
,,0.0,2.0,FINISHED,6.18,5ff7741e04929111f6e90902,5ff774200a7214ada1000638,1970-01-01 00:26:50.052640000,1970-01-01 00:26:50.052640000,1970-01-01 00:26:50.052640000,1970-01-01 00:26:50.052640000,,1970-01-01 00:26:49.977600000,122
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff74fd10a720f0523000619,1970-01-01 00:26:50.043345000,1970-01-01 00:26:50.043345000,1970-01-01 00:26:50.043347000,1970-01-01 00:26:50.043347000,1970-01-01 00:26:50.043347000,1970-01-01 00:26:49.956945000,123
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,10.00,5ff73b90eb7c7d31ca8a452b,5ff73bdb0a720f0523000605,1970-01-01 00:26:50.038235000,1970-01-01 00:26:50.038235000,1970-01-01 00:26:50.038235000,1970-01-01 00:26:50.038235000,1970-01-01 00:26:50.038235000,1970-01-01 00:26:49.372800000,124
5.0,All-receipts receipt bonus,4005.0,3.0,FINISHED,23.00,5ff79464b3348b11c933738b,5ff794940a720f0523000640,1970-01-01 00:26:49.866548000,1970-01-01 00:26:49.866548000,1970-01-01 00:26:50.039351000,1970-01-01 00:26:50.060953000,1970-01-01 00:26:50.039351000,1970-01-01 00:26:49.848000000,125
5.0,All-receipts receipt bonus,2005.0,1.0,FINISHED,1.00,5ff7930fb3348b11c93372a6,5ff794020a720f0523000635,1970-01-01 00:26:49.909602000,1970-01-01 00:26:49.909602000,1970-01-01 00:26:50.017604000,1970-01-01 00:26:50.039206000,1970-01-01 00:26:50.017604000,1970-01-01 00:26:49.823202000,126
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300.0,4.0,FINISHED,22.00,5ff73bea8f142f3276c3e84a,5ff73beb0a7214ada100061c,1970-01-01 00:26:50.038251000,1970-01-01 00:26:50.038251000,1970-01-01 00:26:50.038252000,1970-01-01 00:26:50.038256000,1970-01-01 00:26:50.038252000,1970-01-01 00:26:49.977600000,127
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FLAGGED,1.00,5ff7930fb3348b11c93372a6,5ff794bf0a7214ada1000650,1970-01-01 00:26:49.974591000,1970-01-01 00:26:49.974591000,,1970-01-01 00:26:50.039393000,,1970-01-01 00:26:49.888191000,128
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",841.2,4.0,FINISHED,18.20,5ff74f3db3348b11c93361d1,5ff74faf0a720f0523000613,1970-01-01 00:26:50.043311000,1970-01-01 00:26:50.043311000,1970-01-01 00:26:50.043313000,1970-01-01 00:26:50.043313000,1970-01-01 00:26:50.043313000,1970-01-01 00:26:49.956911000,129
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5750.0,4.0,FINISHED,27.00,5ff79459b3348b11c933736d,5ff7945a0a7214ada1000646,1970-01-01 00:26:49.866490000,1970-01-01 00:26:49.866490000,1970-01-01 00:26:50.039294000,1970-01-01 00:26:50.060896000,1970-01-01 00:26:50.039294000,1970-01-01 00:26:49.848000000,130
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff74f3db3348b11c93361d1,5ff74ffe0a720f0523000621,1970-01-01 00:26:50.043390000,1970-01-01 00:26:50.043390000,1970-01-01 00:26:50.043390000,1970-01-01 00:26:50.043390000,1970-01-01 00:26:50.043390000,1970-01-01 00:26:48.768000000,131
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,5ff7264e8f142f11dd189504,5ff726790a7214ada1000602,1970-01-01 00:26:50.032761000,1970-01-01 00:26:50.032761000,1970-01-01 00:26:50.032767000,1970-01-01 00:26:50.032767000,1970-01-01 00:26:50.032762000,1970-01-01 00:26:49.946361000,132
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1800.0,1.0,FINISHED,10.00,5ff75004b3348b11c9336bd6,5ff750050a7214ada1000633,1970-01-01 00:26:50.043397000,1970-01-01 00:26:50.043397000,1970-01-01 00:26:50.043397000,1970-01-01 00:26:50.043397000,1970-01-01 00:26:50.043397000,1970-01-01 00:26:50.043397000,133
45.0,COMPLETE_PARTNER_RECEIPT,350.0,1.0,FINISHED,1.00,5ff74f3db3348b11c93361d1,5ff74ffb0a720f0523000620,1970-01-01 00:26:50.043387000,1970-01-01 00:26:50.043387000,1970-01-01 00:26:50.043388000,1970-01-01 00:26:50.043388000,1970-01-01 00:26:50.043388000,1970-01-01 00:26:49.956987000,134
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,5ff74f3db3348b11c93361d1,5ff74ff50a720f052300061e,1970-01-01 00:26:50.043381000,1970-01-01 00:26:50.043381000,1970-01-01 00:26:50.043382000,1970-01-01 00:26:50.043382000,1970-01-01 00:26:50.043382000,1970-01-01 00:26:49.956981000,135
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3750.0,2.0,FINISHED,21.00,5ff79464b3348b11c933738b,5ff794640a720f052300063b,1970-01-01 00:26:49.866500000,1970-01-01 00:26:49.866500000,1970-01-01 00:26:50.039306000,1970-01-01 00:26:50.039306000,1970-01-01 00:26:50.039306000,1970-01-01 00:26:49.848000000,136
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.00,5ff7264e8f142f11dd189504,5ff726810a720f05230005ea,1970-01-01 00:26:50.032769000,1970-01-01 00:26:50.032769000,1970-01-01 00:26:50.032775000,1970-01-01 00:26:50.032775000,1970-01-01 00:26:50.032770000,1970-01-01 00:26:49.946369000,137
,,8700.0,10.0,FLAGGED,290.00,5ff73b90eb7c7d31ca8a452b,5ff73be10a7214ada1000619,1970-01-01 00:26:50.038241000,1970-01-01 00:26:50.038241000,,1970-01-01 00:26:50.038241000,,1970-01-01 00:26:52.716641000,138
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,2.0,FINISHED,1.00,5ff73b90eb7c7d31ca8a452b,5ff73bae0a720f0523000600,1970-01-01 00:26:50.038190000,1970-01-01 00:26:50.038190000,1970-01-01 00:26:50.038196000,1970-01-01 00:26:50.038196000,1970-01-01 00:26:50.038191000,1970-01-01 00:26:49.951790000,139
,,,0.0,FLAGGED,0.00,5ff73be9eb7c7d31ca8a45bc,5ff73be90a720f052300060a,1970-01-01 00:26:50.038249000,1970-01-01 00:26:50.038249000,,1970-01-01 00:26:50.038249000,,,140
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760.0,1.0,FINISHED,1.00,5ff7264e8f142f11dd189504,5ff7265a0a7214ada10005fb,1970-01-01 00:26:50.032730000,1970-01-01 00:26:50.032730000,1970-01-01 00:26:50.032731000,1970-01-01 00:26:50.032735000,1970-01-01 00:26:50.032731000,1970-01-01 00:26:49.946330000,141
5.0,All-receipts receipt bonus,2005.0,2.0,FINISHED,1.00,5ff7930fb3348b11c93372a6,5ff7942e0a720f0523000637,1970-01-01 00:26:49.888046000,1970-01-01 00:26:49.888046000,1970-01-01 00:26:50.060856000,1970-01-01 00:26:50.060856000,1970-01-01 00:26:49.996049000,1970-01-01 00:26:49.801646000,142
,,,0.0,FLAGGED,0.00,5ff7946004929111f6e90ceb,5ff794600a7214ada1000647,1970-01-01 00:26:49.996096000,1970-01-01 00:26:49.996096000,,1970-01-01 00:26:50.039297000,,,143
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.00,5ff726a38f142f11dd1895dc,5ff726a40a720f05230005fa,1970-01-01 00:26:50.032804000,1970-01-01 00:26:50.032804000,,1970-01-01 00:26:50.032805000,1970-01-01 00:26:50.032805000,1970-01-01 00:26:49.946404000,144
5.0,All-receipts receipt bonus,2005.0,2.0,FINISHED,1.00,5ff7930fb3348b11c93372a6,5ff794130a7214ada1000640,1970-01-01 00:26:49.888019000,1970-01-01 00:26:49.888019000,1970-01-01 00:26:50.060828000,1970-01-01 00:26:50.060828000,1970-01-01 00:26:49.996022000,1970-01-01 00:26:49.801618000,145
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,50.00,5ff7264e8f142f11dd189504,5ff726640a720f05230005e6,1970-01-01 00:26:50.032740000,1970-01-01 00:26:50.032740000,1970-01-01 00:26:50.033642000,1970-01-01 00:26:50.033642000,1970-01-01 00:26:50.032741000,1970-01-01 00:26:49.891200000,146
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",780.0,4.0,FLAGGED,12.00,5ff793dd04929111f6e90c69,5ff793dd0a720f0523000633,1970-01-01 00:26:49.607165000,1970-01-01 00:26:49.607165000,,1970-01-01 00:26:50.039177000,1970-01-01 00:26:49.974376000,1970-01-01 00:26:49.520765000,147
